"","區域名","里數","鄰數","戶數","人口數","男","女","年月","地區"
"1396","大社區",9,175,12114,33831,17313,16518,102.2,"高雄市"
"1397","仁武區",16,389,28464,77612,39823,37789,102.2,"高雄市"
"1398","鳥松區",7,192,17233,43672,22142,21530,102.2,"高雄市"
"1399","岡山區",33,540,34036,97683,48781,48902,102.2,"高雄市"
"1400","橋頭區",17,359,13019,36977,18865,18112,102.2,"高雄市"
"1401","燕巢區",11,289,10200,30732,16329,14403,102.2,"高雄市"
"1402","田寮區",10,154,3476,7814,4364,3450,102.2,"高雄市"
"1403","阿蓮區",12,276,9315,30001,15140,14861,102.2,"高雄市"
"1404","路竹區",20,395,16337,53138,27151,25987,102.2,"高雄市"
"1405","湖內區",14,260,10039,29127,14975,14152,102.2,"高雄市"
"1406","茄萣區",15,339,10304,30942,16058,14884,102.2,"高雄市"
"1407","永安區",6,81,5826,14133,7153,6980,102.2,"高雄市"
"1408","彌陀區",12,227,6695,20057,10415,9642,102.2,"高雄市"
"1409","梓官區",15,286,12298,36480,18919,17561,102.2,"高雄市"
"1410","旗山區",21,381,13906,38987,20222,18765,102.2,"高雄市"
"1411","美濃區",19,389,14393,42098,21978,20120,102.2,"高雄市"
"1412","六龜區",12,221,5719,14162,7651,6511,102.2,"高雄市"
"1413","甲仙區",7,103,2396,6594,3505,3089,102.2,"高雄市"
"1414","杉林區",7,138,4828,12617,6886,5731,102.2,"高雄市"
"1415","內門區",18,207,5061,15479,8448,7031,102.2,"高雄市"
"1416","茂林區",3,19,577,1831,923,908,102.2,"高雄市"
"1417","桃源區",8,39,1348,4531,2392,2139,102.2,"高雄市"
"1418","那瑪夏區",3,20,878,3174,1640,1534,102.2,"高雄市"
"1419","高雄市",893,17682,1048194,2778936,1387382,1391554,102.3,"高雄市"
"1420","鹽埕區",21,232,11013,26185,13068,13117,102.3,"高雄市"
"1421","鼓山區",38,722,54073,134068,65218,68850,102.3,"高雄市"
"1422","左營區",40,760,75837,195164,95339,99825,102.3,"高雄市"
"1423","楠梓區",37,803,64078,176194,87197,88997,102.3,"高雄市"
"1424","三民一",41,662,33006,83601,41531,42070,102.3,"高雄市"
"1425","三民二",45,1082,100289,265882,128808,137074,102.3,"高雄市"
"1426","新興區",32,456,22782,53666,25948,27718,102.3,"高雄市"
"1427","前金區",20,263,12560,28210,13712,14498,102.3,"高雄市"
"1428","苓雅區",69,1248,72112,179182,86909,92273,102.3,"高雄市"
"1429","前鎮區",59,1298,77234,195572,96822,98750,102.3,"高雄市"
"1430","旗津區",13,212,10969,29301,15185,14116,102.3,"高雄市"
"1431","小港區",38,697,65138,155928,77926,78002,102.3,"高雄市"
"1432","鳳山一",43,1113,68487,178817,87866,90951,102.3,"高雄市"
"1433","鳳山二",35,1007,63950,171997,85707,86290,102.3,"高雄市"
"1434","林園區",24,525,25052,70433,35963,34470,102.3,"高雄市"
"1435","大寮區",25,747,39782,109854,56815,53039,102.3,"高雄市"
"1436","大樹區",18,376,13149,43360,22408,20952,102.3,"高雄市"
"1437","大社區",9,175,12122,33828,17306,16522,102.3,"高雄市"
"1438","仁武區",16,389,28550,77772,39902,37870,102.3,"高雄市"
"1439","鳥松區",7,192,17240,43666,22154,21512,102.3,"高雄市"
"1440","岡山區",33,540,34066,97676,48741,48935,102.3,"高雄市"
"1441","橋頭區",17,359,13029,36979,18869,18110,102.3,"高雄市"
"1442","燕巢區",11,289,10219,30732,16333,14399,102.3,"高雄市"
"1443","田寮區",10,154,3475,7818,4356,3462,102.3,"高雄市"
"1444","阿蓮區",12,276,9323,29954,15119,14835,102.3,"高雄市"
"1445","路竹區",20,395,16368,53161,27176,25985,102.3,"高雄市"
"1446","湖內區",14,260,10053,29103,14972,14131,102.3,"高雄市"
"1447","茄萣區",15,339,10302,30896,16043,14853,102.3,"高雄市"
"1448","永安區",6,81,5828,14130,7141,6989,102.3,"高雄市"
"1449","彌陀區",12,227,6692,20040,10405,9635,102.3,"高雄市"
"1450","梓官區",15,286,12315,36475,18896,17579,102.3,"高雄市"
"1451","旗山區",21,381,13903,38955,20201,18754,102.3,"高雄市"
"1452","美濃區",19,389,14408,42073,21974,20099,102.3,"高雄市"
"1453","六龜區",12,221,5712,14136,7644,6492,102.3,"高雄市"
"1454","甲仙區",7,103,2389,6559,3486,3073,102.3,"高雄市"
"1455","杉林區",7,138,4829,12616,6877,5739,102.3,"高雄市"
"1456","內門區",18,207,5061,15458,8434,7024,102.3,"高雄市"
"1457","茂林區",3,19,577,1825,920,905,102.3,"高雄市"
"1458","桃源區",8,39,1347,4514,2378,2136,102.3,"高雄市"
"1459","那瑪夏區",3,20,875,3156,1633,1523,102.3,"高雄市"
"1460","高雄市",893,17682,1048943,2778793,1387120,1391673,102.4,"高雄市"
"1461","鹽埕區",21,232,10986,26139,13046,13093,102.4,"高雄市"
"1462","鼓山區",38,722,54115,134098,65203,68895,102.4,"高雄市"
"1463","左營區",40,760,75871,195175,95327,99848,102.4,"高雄市"
"1464","楠梓區",37,803,64173,176328,87262,89066,102.4,"高雄市"
"1465","三民一",41,660,32977,83560,41497,42063,102.4,"高雄市"
"1466","三民二",45,1084,100378,265886,128794,137092,102.4,"高雄市"
"1467","新興區",32,456,22768,53568,25900,27668,102.4,"高雄市"
"1468","前金區",20,263,12561,28158,13667,14491,102.4,"高雄市"
"1469","苓雅區",69,1248,72135,179016,86822,92194,102.4,"高雄市"
"1470","前鎮區",59,1298,77245,195417,96745,98672,102.4,"高雄市"
"1471","旗津區",13,212,10968,29216,15150,14066,102.4,"高雄市"
"1472","小港區",38,697,65191,155982,77948,78034,102.4,"高雄市"
"1473","鳳山一",43,1113,68620,179003,87923,91080,102.4,"高雄市"
"1474","鳳山二",35,1007,64072,172088,85703,86385,102.4,"高雄市"
"1475","林園區",24,525,25056,70455,35987,34468,102.4,"高雄市"
"1476","大寮區",25,747,39847,109928,56855,53073,102.4,"高雄市"
"1477","大樹區",18,376,13162,43356,22411,20945,102.4,"高雄市"
"1478","大社區",9,175,12155,33852,17328,16524,102.4,"高雄市"
"1479","仁武區",16,389,28644,78021,40016,38005,102.4,"高雄市"
"1480","鳥松區",7,192,17247,43641,22165,21476,102.4,"高雄市"
"1481","岡山區",33,540,34076,97725,48759,48966,102.4,"高雄市"
"1482","橋頭區",17,359,13029,36938,18855,18083,102.4,"高雄市"
"1483","燕巢區",11,289,10221,30690,16317,14373,102.4,"高雄市"
"1484","田寮區",10,154,3461,7810,4354,3456,102.4,"高雄市"
"1485","阿蓮區",12,276,9322,29926,15104,14822,102.4,"高雄市"
"1486","路竹區",20,395,16363,53133,27159,25974,102.4,"高雄市"
"1487","湖內區",14,260,10063,29117,14974,14143,102.4,"高雄市"
"1488","茄萣區",15,339,10309,30879,16028,14851,102.4,"高雄市"
"1489","永安區",6,81,5827,14112,7128,6984,102.4,"高雄市"
"1490","彌陀區",12,227,6690,20014,10394,9620,102.4,"高雄市"
"1491","梓官區",15,286,12315,36431,18870,17561,102.4,"高雄市"
"1492","旗山區",21,381,13898,38927,20179,18748,102.4,"高雄市"
"1493","美濃區",19,389,14410,42027,21933,20094,102.4,"高雄市"
"1494","六龜區",12,221,5711,14099,7623,6476,102.4,"高雄市"
"1495","甲仙區",7,103,2387,6551,3482,3069,102.4,"高雄市"
"1496","杉林區",7,138,4828,12623,6875,5748,102.4,"高雄市"
"1497","內門區",18,207,5065,15442,8423,7019,102.4,"高雄市"
"1498","茂林區",3,19,576,1814,914,900,102.4,"高雄市"
"1499","桃源區",8,39,1346,4489,2363,2126,102.4,"高雄市"
"1500","那瑪夏區",3,20,875,3159,1637,1522,102.4,"高雄市"
"1501","高雄市",893,17682,1049834,2778920,1386915,1392005,102.5,"高雄市"
"1502","鹽埕區",21,232,10978,26089,13021,13068,102.5,"高雄市"
"1503","鼓山區",38,722,54184,134216,65250,68966,102.5,"高雄市"
"1504","左營區",40,760,75975,195339,95375,99964,102.5,"高雄市"
"1505","楠梓區",37,803,64279,176511,87353,89158,102.5,"高雄市"
"1506","三民一",41,660,32976,83446,41420,42026,102.5,"高雄市"
"1507","三民二",45,1084,100462,265837,128731,137106,102.5,"高雄市"
"1508","新興區",32,456,22759,53510,25856,27654,102.5,"高雄市"
"1509","前金區",20,263,12577,28174,13668,14506,102.5,"高雄市"
"1510","苓雅區",69,1248,72111,178755,86660,92095,102.5,"高雄市"
"1511","前鎮區",59,1298,77284,195380,96672,98708,102.5,"高雄市"
"1512","旗津區",13,212,10953,29133,15093,14040,102.5,"高雄市"
"1513","小港區",38,697,65255,156083,78007,78076,102.5,"高雄市"
"1514","鳳山一",43,1113,68714,179128,87980,91148,102.5,"高雄市"
"1515","鳳山二",35,1007,64171,172227,85739,86488,102.5,"高雄市"
"1516","林園區",24,525,25095,70453,35980,34473,102.5,"高雄市"
"1517","大寮區",25,747,39907,109937,56865,53072,102.5,"高雄市"
"1518","大樹區",18,376,13169,43343,22389,20954,102.5,"高雄市"
"1519","大社區",9,175,12155,33851,17337,16514,102.5,"高雄市"
"1520","仁武區",16,389,28713,78137,40070,38067,102.5,"高雄市"
"1521","鳥松區",7,192,17253,43640,22172,21468,102.5,"高雄市"
"1522","岡山區",33,540,34111,97808,48789,49019,102.5,"高雄市"
"1523","橋頭區",17,359,13032,36916,18836,18080,102.5,"高雄市"
"1524","燕巢區",11,289,10238,30671,16310,14361,102.5,"高雄市"
"1525","田寮區",10,154,3456,7800,4347,3453,102.5,"高雄市"
"1526","阿蓮區",12,276,9329,29909,15099,14810,102.5,"高雄市"
"1527","路竹區",20,395,16380,53111,27143,25968,102.5,"高雄市"
"1528","湖內區",14,260,10080,29168,14995,14173,102.5,"高雄市"
"1529","茄萣區",15,339,10324,30880,16036,14844,102.5,"高雄市"
"1530","永安區",6,81,5830,14101,7134,6967,102.5,"高雄市"
"1531","彌陀區",12,227,6682,19991,10382,9609,102.5,"高雄市"
"1532","梓官區",15,286,12322,36416,18861,17555,102.5,"高雄市"
"1533","旗山區",21,381,13897,38879,20152,18727,102.5,"高雄市"
"1534","美濃區",19,389,14400,41976,21909,20067,102.5,"高雄市"
"1535","六龜區",12,221,5708,14070,7609,6461,102.5,"高雄市"
"1536","甲仙區",7,103,2383,6537,3473,3064,102.5,"高雄市"
"1537","杉林區",7,138,4828,12618,6873,5745,102.5,"高雄市"
"1538","內門區",18,207,5066,15426,8413,7013,102.5,"高雄市"
"1539","茂林區",3,19,578,1814,918,896,102.5,"高雄市"
"1540","桃源區",8,39,1345,4483,2364,2119,102.5,"高雄市"
"1541","那瑪夏區",3,20,875,3157,1634,1523,102.5,"高雄市"
"1542","高雄市",893,17682,1050752,2779092,1386830,1392262,102.6,"高雄市"
"1543","鹽埕區",21,232,10975,26068,13016,13052,102.6,"高雄市"
"1544","鼓山區",38,722,54299,134371,65327,69044,102.6,"高雄市"
"1545","左營區",40,760,76005,195367,95380,99987,102.6,"高雄市"
"1546","楠梓區",37,803,64378,176597,87366,89231,102.6,"高雄市"
"1547","三民一",41,660,32980,83358,41348,42010,102.6,"高雄市"
"1548","三民二",45,1084,100534,265845,128732,137113,102.6,"高雄市"
"1549","新興區",32,456,22763,53512,25843,27669,102.6,"高雄市"
"1550","前金區",20,263,12569,28177,13670,14507,102.6,"高雄市"
"1551","苓雅區",69,1248,72163,178611,86559,92052,102.6,"高雄市"
"1552","前鎮區",59,1298,77247,195196,96585,98611,102.6,"高雄市"
"1553","旗津區",13,212,10951,29116,15074,14042,102.6,"高雄市"
"1554","小港區",38,697,65356,156118,78016,78102,102.6,"高雄市"
"1555","鳳山一",43,1113,68823,179257,88033,91224,102.6,"高雄市"
"1556","鳳山二",35,1007,64268,172364,85798,86566,102.6,"高雄市"
"1557","林園區",24,525,25105,70388,35945,34443,102.6,"高雄市"
"1558","大寮區",25,747,39957,109955,56856,53099,102.6,"高雄市"
"1559","大樹區",18,376,13171,43354,22390,20964,102.6,"高雄市"
"1560","大社區",9,175,12169,33839,17342,16497,102.6,"高雄市"
"1561","仁武區",16,389,28811,78321,40153,38168,102.6,"高雄市"
"1562","鳥松區",7,192,17264,43665,22174,21491,102.6,"高雄市"
"1563","岡山區",33,540,34142,97868,48812,49056,102.6,"高雄市"
"1564","橋頭區",17,359,13045,36941,18852,18089,102.6,"高雄市"
"1565","燕巢區",11,289,10250,30666,16311,14355,102.6,"高雄市"
"1566","田寮區",10,154,3457,7794,4343,3451,102.6,"高雄市"
"1567","阿蓮區",12,276,9333,29883,15082,14801,102.6,"高雄市"
"1568","路竹區",20,395,16394,53103,27128,25975,102.6,"高雄市"
"1569","湖內區",14,260,10090,29155,14995,14160,102.6,"高雄市"
"1570","茄萣區",15,339,10336,30882,16054,14828,102.6,"高雄市"
"1571","永安區",6,81,5824,14106,7126,6980,102.6,"高雄市"
"1572","彌陀區",12,227,6688,19983,10374,9609,102.6,"高雄市"
"1573","梓官區",15,286,12333,36424,18866,17558,102.6,"高雄市"
"1574","旗山區",21,381,13899,38818,20133,18685,102.6,"高雄市"
"1575","美濃區",19,389,14399,41950,21904,20046,102.6,"高雄市"
"1576","六龜區",12,221,5702,14063,7601,6462,102.6,"高雄市"
"1577","甲仙區",7,103,2382,6523,3467,3056,102.6,"高雄市"
"1578","杉林區",7,138,4828,12600,6863,5737,102.6,"高雄市"
"1579","內門區",18,207,5065,15414,8400,7014,102.6,"高雄市"
"1580","茂林區",3,19,579,1815,920,895,102.6,"高雄市"
"1581","桃源區",8,39,1343,4460,2351,2109,102.6,"高雄市"
"1582","那瑪夏區",3,20,875,3165,1641,1524,102.6,"高雄市"
"1583","高雄市",893,17682,1052035,2779416,1386731,1392685,102.7,"高雄市"
"1584","鹽埕區",21,232,10975,26021,12984,13037,102.7,"高雄市"
"1585","鼓山區",38,722,54408,134461,65351,69110,102.7,"高雄市"
"1586","左營區",40,760,76091,195371,95365,100006,102.7,"高雄市"
"1587","楠梓區",37,803,64544,176776,87467,89309,102.7,"高雄市"
"1588","三民一",41,660,32990,83324,41347,41977,102.7,"高雄市"
"1589","三民二",45,1084,100657,265750,128675,137075,102.7,"高雄市"
"1590","新興區",32,456,22787,53471,25825,27646,102.7,"高雄市"
"1591","前金區",20,263,12581,28194,13669,14525,102.7,"高雄市"
"1592","苓雅區",69,1248,72154,178429,86456,91973,102.7,"高雄市"
"1593","前鎮區",59,1298,77360,195259,96582,98677,102.7,"高雄市"
"1594","旗津區",13,212,10951,29083,15056,14027,102.7,"高雄市"
"1595","小港區",38,697,65388,156125,78022,78103,102.7,"高雄市"
"1596","鳳山一",43,1113,68930,179308,88022,91286,102.7,"高雄市"
"1597","鳳山二",35,1007,64380,172552,85889,86663,102.7,"高雄市"
"1598","林園區",24,525,25123,70404,35941,34463,102.7,"高雄市"
"1599","大寮區",25,747,40054,110037,56873,53164,102.7,"高雄市"
"1600","大樹區",18,376,13188,43327,22372,20955,102.7,"高雄市"
"1601","大社區",9,175,12204,33859,17354,16505,102.7,"高雄市"
"1602","仁武區",16,389,28890,78485,40203,38282,102.7,"高雄市"
"1603","鳥松區",7,192,17296,43716,22201,21515,102.7,"高雄市"
"1604","岡山區",33,540,34183,97847,48814,49033,102.7,"高雄市"
"1605","橋頭區",17,359,13066,36991,18865,18126,102.7,"高雄市"
"1606","燕巢區",11,289,10252,30652,16308,14344,102.7,"高雄市"
"1607","田寮區",10,154,3455,7787,4331,3456,102.7,"高雄市"
"1608","阿蓮區",12,276,9343,29872,15069,14803,102.7,"高雄市"
"1609","路竹區",20,395,16403,53072,27105,25967,102.7,"高雄市"
"1610","湖內區",14,260,10085,29173,14996,14177,102.7,"高雄市"
"1611","茄萣區",15,339,10351,30876,16041,14835,102.7,"高雄市"
"1612","永安區",6,81,5827,14151,7147,7004,102.7,"高雄市"
"1613","彌陀區",12,227,6684,19955,10348,9607,102.7,"高雄市"
"1614","梓官區",15,286,12350,36422,18857,17565,102.7,"高雄市"
"1615","旗山區",21,381,13891,38788,20116,18672,102.7,"高雄市"
"1616","美濃區",19,389,14415,41915,21881,20034,102.7,"高雄市"
"1617","六龜區",12,221,5695,14018,7572,6446,102.7,"高雄市"
"1618","甲仙區",7,103,2386,6509,3463,3046,102.7,"高雄市"
"1619","杉林區",7,138,4834,12606,6864,5742,102.7,"高雄市"
"1620","內門區",18,207,5065,15404,8393,7011,102.7,"高雄市"
"1621","茂林區",3,19,581,1817,919,898,102.7,"高雄市"
"1622","桃源區",8,39,1344,4450,2346,2104,102.7,"高雄市"
"1623","那瑪夏區",3,20,874,3159,1642,1517,102.7,"高雄市"
"1624","高雄市",893,17682,1053515,2779448,1386529,1392919,102.8,"高雄市"
"1625","鹽埕區",21,232,10999,26015,12977,13038,102.8,"高雄市"
"1626","鼓山區",38,722,54559,134559,65373,69186,102.8,"高雄市"
"1627","左營區",40,760,76198,195471,95387,100084,102.8,"高雄市"
"1628","楠梓區",37,803,64676,176911,87547,89364,102.8,"高雄市"
"1629","三民一",41,660,33000,83306,41337,41969,102.8,"高雄市"
"1630","三民二",45,1084,100772,265529,128497,137032,102.8,"高雄市"
"1631","新興區",32,456,22782,53319,25752,27567,102.8,"高雄市"
"1632","前金區",20,263,12589,28157,13647,14510,102.8,"高雄市"
"1633","苓雅區",69,1248,72247,178254,86376,91878,102.8,"高雄市"
"1634","前鎮區",59,1298,77404,195202,96502,98700,102.8,"高雄市"
"1635","旗津區",13,212,10944,29054,15049,14005,102.8,"高雄市"
"1636","小港區",38,697,65423,156071,78002,78069,102.8,"高雄市"
"1637","鳳山一",43,1113,69114,179394,88029,91365,102.8,"高雄市"
"1638","鳳山二",35,1007,64506,172674,85938,86736,102.8,"高雄市"
"1639","林園區",24,525,25141,70378,35908,34470,102.8,"高雄市"
"1640","大寮區",25,747,40125,110176,56926,53250,102.8,"高雄市"
"1641","大樹區",18,376,13209,43341,22371,20970,102.8,"高雄市"
"1642","大社區",9,175,12247,33908,17375,16533,102.8,"高雄市"
"1643","仁武區",16,389,29035,78672,40308,38364,102.8,"高雄市"
"1644","鳥松區",7,192,17313,43767,22247,21520,102.8,"高雄市"
"1645","岡山區",33,540,34227,97895,48839,49056,102.8,"高雄市"
"1646","橋頭區",17,359,13084,36994,18876,18118,102.8,"高雄市"
"1647","燕巢區",11,289,10246,30642,16308,14334,102.8,"高雄市"
"1648","田寮區",10,154,3452,7772,4328,3444,102.8,"高雄市"
"1649","阿蓮區",12,276,9358,29859,15062,14797,102.8,"高雄市"
"1650","路竹區",20,395,16424,53076,27108,25968,102.8,"高雄市"
"1651","湖內區",14,260,10117,29198,15012,14186,102.8,"高雄市"
"1652","茄萣區",15,339,10348,30866,16026,14840,102.8,"高雄市"
"1653","永安區",6,81,5829,14156,7143,7013,102.8,"高雄市"
"1654","彌陀區",12,227,6688,19964,10354,9610,102.8,"高雄市"
"1655","梓官區",15,286,12363,36406,18840,17566,102.8,"高雄市"
"1656","旗山區",21,381,13900,38733,20090,18643,102.8,"高雄市"
"1657","美濃區",19,389,14429,41861,21853,20008,102.8,"高雄市"
"1658","六龜區",12,221,5693,13990,7559,6431,102.8,"高雄市"
"1659","甲仙區",7,103,2383,6487,3453,3034,102.8,"高雄市"
"1660","杉林區",7,138,4833,12602,6862,5740,102.8,"高雄市"
"1661","內門區",18,207,5069,15396,8379,7017,102.8,"高雄市"
"1662","茂林區",3,19,581,1817,919,898,102.8,"高雄市"
"1663","桃源區",8,39,1338,4427,2336,2091,102.8,"高雄市"
"1664","那瑪夏區",3,20,870,3149,1634,1515,102.8,"高雄市"
"1665","高雄市",893,17682,1055340,2779246,1386293,1392953,102.9,"高雄市"
"1666","鹽埕區",21,232,10985,25931,12942,12989,102.9,"高雄市"
"1667","鼓山區",38,722,54777,134771,65503,69268,102.9,"高雄市"
"1668","左營區",40,760,76324,195389,95308,100081,102.9,"高雄市"
"1669","楠梓區",37,803,64927,177191,87673,89518,102.9,"高雄市"
"1670","三民一",41,660,33000,83149,41262,41887,102.9,"高雄市"
"1671","三民二",45,1084,100955,265559,128468,137091,102.9,"高雄市"
"1672","新興區",32,456,22813,53261,25723,27538,102.9,"高雄市"
"1673","前金區",20,263,12591,28090,13611,14479,102.9,"高雄市"
"1674","苓雅區",69,1248,72351,178009,86260,91749,102.9,"高雄市"
"1675","前鎮區",59,1298,77565,195071,96432,98639,102.9,"高雄市"
"1676","旗津區",13,212,10953,29050,15040,14010,102.9,"高雄市"
